Codes,Picture,Family,Gruppo Prodotto,Product Name,Description EN,Description IT,Description ES,Description DE,Description FR,Description PT,EAN,Launch Date,"BOM without labor cost 
(lotti da 500 pz)",Purchases shipp. and cust.,"Labour Cost 
(24 €/h)",Production Cost,% Annual Fail rate,1 year backend cost,% Markup,Radice,1-PHASE,3-PHASE,TYPE 1,TYPE 2,CABLE 5 m,CABLE 7 m,SOCKET,ISO 15-118,LCD screen,RFID,RCBO (P),POP + SPD,MID,SCHUKO ,Status
DK01ES32M5R,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK monofásica 32 A, 7,4 kW, cable de 5 m tipo 2, display monocromatico, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,,,8054320762935,November 2024,"€ 213,79","€ 3,42","€ 21,10","€ 238,31","1,5%","€ 2,50",,Spain,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK01ES32M7R,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK single-phase 32 A, 7.4 kW, 7 m Type 2 cable, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset","Dazebox Home TK monofase 32 A, 7,4 kW, cavo 7 m tipo 2, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato","Dazebox Home TK monofásica 32 A, 7,4 kW, cable de 7 m tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,8054320762942,March 2026,"€ 217,42","€ 3,42","€ 21,10","€ 241,94","1,5%","€ 2,50","32,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
DK01ES32T5R,,AC Chargers,Dazebox Home,Dazebox Home TK,,,"Dazebox Home TK trifásica 32 A, 22,2 kW, cable de 5 m tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,8054320763857,November 2024,"€ 267,79","€ 3,42","€ 21,10","€ 292,31","1,5%","€ 2,50",,Spain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK01ES32T7R,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK three-phase 32 A, 22.2 kW, 7 m Type 2 cable, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset","Dazebox Home TK trifase 32 A, 22,2 kW, cavo 7 m tipo 2, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato","Dazebox Home TK trifásica 32 A, 22,2 kW, cable de 7 m tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,8054320763864,March 2026,"€ 284,16","€ 3,42","€ 21,10","€ 308,68","1,5%","€ 2,50","30,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
DK01ES32MR5S,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK single-phase 32 A, 7.4 kW, 5 m coiled Type 2 cable, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset, white cover.","Dazebox Home TK monofase 32 A, 7,4 kW, cavo spiralato tipo 2 da 5 m, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato, cover bianca","Dazebox Home TK monofásica 32 A, 7,4 kW, cable en espiral 5 m tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,"Dazebox Home TK monofásica 32 A, 7,4 kW, cabo espiralado de 5 m tipo 2, display monocromático, conectividade Bluetooth, WiFi e Ethernet, leitor RFID, proteção magnetotérmica diferencial e de sobretensão permanente e transitória integradas, rearme automático do contador integrado, cover branca",,September 2025,"€ 234,39","€ 3,15","€ 21,10","€ 258,63","1,5%","€ 2,50","31,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DK01ES32TR5S,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK three-phase 32 A, 22.2 kW, 5 m coiled Type 2 cable, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset, white cover.","Dazebox Home TK trifase 32 A, 22,2 kW, cavo spiralato tipo 2 da 5 m, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato, cover bianca","Dazebox Home TK trifásica 32 A, 22,2 kW, cable en espiral 5 m tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,"Dazebox Home TK trifásica 32 A, 22,2 kW, cabo espiralado de 5 m tipo 2, display monocromático, conectividade Bluetooth, WiFi e Ethernet, leitor RFID, proteção magnetotérmica diferencial e de sobretensão permanente e transitória integradas, rearme automático do contador integrado, cover branca",,September 2025,"€ 289,77","€ 3,15","€ 21,10","€ 314,02","1,5%","€ 2,50","31,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01ES32MR,,AC Chargers,Dazebox Home,Dazebox Home SK,"Dazebox Home SK single-phase 32 A, 7.4 kW, Type 2 socket, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset, white cover.","Dazebox Home SK monofase 32 A, 7,4 kW, presa tipo 2, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato, cover bianca","Dazebox Home SK monofásica 32 A, 7,4 kW, toma tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,"Dazebox Home SK monofásica 32 A, 7,4 kW, tomada tipo 2, display monocromático, conectividade Bluetooth, WiFi e Ethernet, leitor RFID, proteção magnetotérmica diferencial e de sobretensão permanente e transitória integradas, rearme automático do contador integrado, cover branca",8054320762973,November 2024,"€ 215,89","€ 4,30","€ 21,10","€ 241,29","1,5%","€ 2,50","36,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
DS01ES32TR,,AC Chargers,Dazebox Home,Dazebox Home SK,"Dazebox Home SK three-phase 32 A, 22.2 kW, Type 2 socket, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection and permanent and transient overvoltage protection, integrated automatic meter reset, white cover.","Dazebox Home SK trifase 32 A, 22,2 kW, presa tipo 2, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale e di sovratensione permanente e transitoria integrate, riarmo automatico del contatore integrato, cover bianca","Dazebox Home SK trifásica 32 A, 22,2 kW, toma tipo 2, pantalla monocromática, conectividad Bluetooth, WiFi y Ethernet, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,"Dazebox Home SK trifásica 32 A, 22,2 kW, tomada tipo 2, display monocromático, conectividade Bluetooth, WiFi e Ethernet, leitor RFID, proteção magnetotérmica diferencial e de sobretensão permanente e transitória integradas, rearme automático do contador integrado, cover branca",8054320763840,November 2024,"€ 255,49","€ 4,30","€ 21,10","€ 280,89","1,5%","€ 2,50","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
DT01FR32M5,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T single-phase 32 A, 7.4 kW, 5 m Type 2 cable with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home T monofase 32 A, 7,4 kW, cavo tipo 2 da 5 m con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home T monophasé 32 A, 7,4 kW, câble 5 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761198,Giugno 2023,"€ 174,42","€ 3,15","€ 11,10","€ 188,66","1,5%","€ 2,50","41,0%",France,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DT01FR32M7,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T single-phase 32 A, 7.4 kW, 7 m Type 2 cable with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home T monofase 32 A, 7,4 kW, cavo tipo 2 da 7 m con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home T monophasé 32 A, 7,4 kW, câble 7 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761204,Giugno 2023,"€ 192,42","€ 3,15","€ 11,10","€ 206,66","1,5%","€ 2,50","41,0%",France,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DT01FR32T5,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T three-phase 32 A, 22.2 kW, 5 m Type 2 cable with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home T trifase 32 A, 22,2 kW, cavo tipo 2 da 5 m con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home T triphasé 32 A, 22,2 kW, câble 5 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761211,Giugno 2023,"€ 218,29","€ 3,15","€ 11,10","€ 232,54","1,5%","€ 2,50","39,0%",France,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DT01FR32T7,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T three-phase 32 A, 22.2 kW, 7 m Type 2 cable with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home T trifase 32 A, 22,2 kW, cavo tipo 2 da 7 m con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home T triphasé 32 A, 22,2 kW, câble 7 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761228,Giugno 2023,"€ 240,69","€ 3,15","€ 11,10","€ 254,94","1,5%","€ 2,50","39,0%",France,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DS01FR32M,,AC Chargers,Dazebox Home,Dazebox Home S,"Dazebox Home S single-phase 32 A, 7.4 kW, Type 2 socket with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home S monofase 32 A, 7,4 kW, presa tipo 2 con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home S monophasé 32 A, 7,4 kW, prise type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761235,Giugno 2023,"€ 168,02","€ 4,03","€ 11,10","€ 183,15","1,5%","€ 2,50","39,0%",France,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DS01FR32T,,AC Chargers,Dazebox Home,Dazebox Home S,"Dazebox Home S three-phase 32 A, 22.2 kW, Type 2 socket with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, white cover.","Dazebox Home S trifase 32 A, 22,2 kW, presa tipo 2 con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover bianca",,,"Dazebox Home S triphasé 32 A, 22,2 kW, prise type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, couverture blanche",,8054320761242,Giugno 2023,"€ 188,16","€ 4,03","€ 11,10","€ 203,29","1,5%","€ 2,50","37,0%",France,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DK01FR32MP5S,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK single-phase 32 A, 7.4 kW, coiled Type 2 cable extendable up to 5 m with connector holder, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection, white cover.","Dazebox Home TK monofase 32 A, 7,4 kW, cavo tipo 2 spiralato estendibile fino a 5 m con portaconnettore, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale integrata, cover bianca",,,"Dazebox Home TK monophasé 32 A, 7,4 kW, câble spiralé extensible jusqu'à 5 m Type 2 avec support connecteur, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée, couverture blanche",,,January 2025,"€ 241,66","€ 3,15","€ 21,10","€ 265,90","1,5%","€ 2,50","32,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DK01FR32TP5S,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox Home TK three-phase 32 A, 22.2 kW, coiled Type 2 cable extendable up to 5 m with connector holder, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection, white cover.","Dazebox Home TK trifase 32 A, 22,2 kW, cavo tipo 2 spiralato estendibile fino a 5 m con portaconnettore, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale integrata, cover bianca",,,"Dazebox Home TK triphasé 32 A, 22,2 kW, câble spiralé extensible jusqu'à 5 m Type 2 avec support connecteur, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée, couverture blanche",,,January 2025,"€ 310,48","€ 3,15","€ 21,10","€ 334,72","1,5%","€ 2,50","30,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DK01FR32M5P,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox K Home monophasé 32 A, 7,4 kW, câble 5 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée",,,,,,8054320763451,Ottobre 2024,"€ 214,35","€ 3,42","€ 21,10","€ 238,87","1,5%","€ 2,50",,France,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Inactive
DK01FR32M7P,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox K Home monophasé 32 A, 7,4 kW, câble 7 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée",,,,,,8054320763468,Ottobre 2024,"€ 232,35","€ 3,42","€ 21,10","€ 256,87","1,5%","€ 2,50",,France,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Inactive
DK01FR32T5P,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox K Home triphasé 32 A, 22,2 kW, câble 5 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée",,,,,,8054320763475,Ottobre 2024,"€ 274,04","€ 3,42","€ 21,10","€ 298,56","1,5%","€ 2,50",,France,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Inactive
DK01FR32T7P,,AC Chargers,Dazebox Home,Dazebox Home TK,"Dazebox K Home triphasé 32 A, 22,2 kW, câble 7 m type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée",,,,,,8054320763482,Ottobre 2024,"€ 296,44","€ 3,42","€ 21,10","€ 320,96","1,5%","€ 2,50",,France,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Inactive
DS01FR32MP,,AC Chargers,Dazebox Home,Dazebox Home SK,"Dazebox Home S single-phase 32 A, 7.4 kW, Type 2 socket with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection, white cover.","Dazebox Home S monofase 32 A, 7,4 kW, presa tipo 2 con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale integrata, cover bianca",,,"Dazebox Home S monophasé 32 A, 7,4 kW, prise type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée, couverture blanche",,8054320763505,Ottobre 2024,"€ 201,50","€ 4,30","€ 21,10","€ 226,90","1,5%","€ 2,50","36,0%",France,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
DS01FR32TP,,AC Chargers,Dazebox Home,Dazebox Home SK,"Dazebox Home S three-phase 32 A, 22.2 kW, Type 2 socket with shutter, monochrome display, Bluetooth, WiFi and Ethernet connectivity, RFID reader, integrated thermal-magnetic residual current protection, white cover.","Dazebox Home S trifase 32 A, 22,2 kW, presa tipo 2 con shutter, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, protezione magnetotermica differenziale integrata, cover bianca",,,"Dazebox Home S triphasé 32 A, 22,2 kW, prise type 2 avec shutter, écran monochrome, connectivité Bluetooth, WiFi et Ethernet, lecteur RFID, protection magnétothermique différentielle intégrée, couverture blanche",,8054320763512,Ottobre 2024,"€ 234,29","€ 4,30","€ 21,10","€ 259,69","1,5%","€ 2,50","34,0%",France,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
DT01AB32M5,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T single-phase 32 A,black cover, 7.4 kW, 5 m type 2 cable, monochrome display, Bluetooth, WiFi, and Ethernet connectivity, RFID reader, black cover","Dazebox Home T monofase 32 A, 7,4 kW, cavo tipo 2 da 5 m, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover nera",,,,,,January 2025,"€ 159,82","€ 3,15","€ 11,10","€ 174,06","1,5%","€ 2,50","41,0%",Abroad,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
DT01AB32M7,,AC Chargers,Dazebox Home,Dazebox Home T,"Dazebox Home T single-phase 32 A,black cover, 7.4 kW, 7 m type 2 cable, monochrome display, Bluetooth, WiFi, and Ethernet connectivity, RFID reader, black cover","Dazebox Home T monofase 32 A, 7,4 kW, cavo tipo 2 da 7 m, display monocromatico, connettività Bluetooth, WiFi ed Ethernet, lettore RFID, cover nera",,,,,,January 2025,"€ 173,23","€ 3,15","€ 11,10","€ 187,47","1,5%","€ 2,50","41,0%",Abroad,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Active
